PERSON_ID,GENDER,AGE,JOB TYPE
PERSON_0000018384,male,30,job_type3
PERSON_0000018385,female,60,job_type4
PERSON_0000018386,male,20,salaried
PERSON_0000018387,female,60,job_type5
PERSON_0000018388,male,20,job_type5
PERSON_0000018389,male,40,job_type5
PERSON_0000018390,female,20,non_salaried
PERSON_0000018391,female,40,job_type4
PERSON_0000018392,male,60,salaried
PERSON_0000018393,female,20,job_type4
PERSON_0000018394,male,30,job_type3
PERSON_0000018395,male,40,job_type3
PERSON_0000018396,female,20,job_type5
PERSON_0000018397,male,20,job_type5
PERSON_0000018398,male,40,job_type5
PERSON_0000018399,female,40,non_salaried
PERSON_0000018400,male,60,job_type4
PERSON_0000018401,female,60,non_salaried
PERSON_0000018402,female,60,job_type4
PERSON_0000018403,male,20,job_type3
PERSON_0000018404,male,40,job_type3
PERSON_0000018405,male,40,salaried
PERSON_0000018406,male,40,job_type4
PERSON_0000018407,male,60,job_type4
PERSON_0000018408,male,40,salaried
PERSON_0000018409,female,20,job_type3
PERSON_0000018410,female,60,non_salaried
PERSON_0000018411,female,20,salaried
PERSON_0000018412,male,60,job_type4
PERSON_0000018413,female,60,salaried
PERSON_0000018414,female,60,job_type4
PERSON_0000018415,male,60,job_type4
PERSON_0000018416,male,30,job_type5
PERSON_0000018417,female,20,job_type5
PERSON_0000018418,male,60,job_type3
PERSON_0000018419,male,60,job_type4
PERSON_0000018420,female,30,job_type5
PERSON_0000018421,male,30,job_type4
PERSON_0000018422,female,40,job_type4
PERSON_0000018423,male,60,job_type4
PERSON_0000018424,male,30,job_type5
PERSON_0000018425,male,60,non_salaried
PERSON_0000018426,male,30,salaried
PERSON_0000018427,male,30,non_salaried
PERSON_0000018428,male,30,salaried
PERSON_0000018429,male,30,job_type3
PERSON_0000018430,female,60,job_type3
PERSON_0000018431,female,30,job_type4
PERSON_0000018432,male,40,salaried
PERSON_0000018433,female,40,job_type4
PERSON_0000018434,male,20,job_type5
PERSON_0000018435,male,60,non_salaried
PERSON_0000018436,female,40,non_salaried
PERSON_0000018437,male,20,salaried
PERSON_0000018438,female,30,job_type5
PERSON_0000018439,male,60,job_type5
PERSON_0000018440,female,30,job_type4
PERSON_0000018441,male,30,job_type3
PERSON_0000018442,female,60,job_type3
PERSON_0000018443,male,20,job_type4
PERSON_0000018444,male,40,job_type5
PERSON_0000018445,male,30,non_salaried
PERSON_0000018446,male,20,non_salaried
PERSON_0000018447,female,20,non_salaried
PERSON_0000018448,male,60,job_type4
PERSON_0000018449,male,20,job_type4
PERSON_0000018450,male,60,job_type3
PERSON_0000018451,male,20,job_type3
PERSON_0000018452,male,30,job_type4
PERSON_0000018453,female,40,job_type5
PERSON_0000018454,male,40,non_salaried
PERSON_0000018455,female,30,non_salaried
PERSON_0000018456,male,30,salaried
PERSON_0000018457,male,60,job_type4
PERSON_0000018458,male,20,salaried
PERSON_0000018459,male,20,salaried
PERSON_0000018460,female,30,job_type5
PERSON_0000018461,female,30,job_type3
PERSON_0000018462,male,60,non_salaried
PERSON_0000018463,male,30,job_type3
PERSON_0000018464,female,30,job_type3
PERSON_0000018465,male,40,salaried
PERSON_0000018466,male,30,job_type3
PERSON_0000018467,male,40,job_type5
PERSON_0000018468,male,60,job_type4
PERSON_0000018469,male,60,salaried
PERSON_0000018470,male,30,job_type3
PERSON_0000018471,female,20,non_salaried
PERSON_0000018472,female,20,job_type3
PERSON_0000018473,female,30,job_type3
PERSON_0000018474,female,30,non_salaried
PERSON_0000018475,female,30,salaried
PERSON_0000018476,female,40,non_salaried
PERSON_0000018477,female,60,non_salaried
PERSON_0000018478,male,40,non_salaried
PERSON_0000018479,female,60,non_salaried
PERSON_0000018480,female,40,non_salaried
PERSON_0000018481,male,20,non_salaried
PERSON_0000018482,male,30,salaried
PERSON_0000018483,female,60,job_type5
PERSON_0000018484,female,30,salaried
PERSON_0000018485,female,30,salaried
PERSON_0000018486,female,20,job_type3
PERSON_0000018487,male,30,job_type4
PERSON_0000018488,female,20,non_salaried
PERSON_0000018489,male,20,job_type3
PERSON_0000018490,male,60,non_salaried
PERSON_0000018491,male,30,salaried
PERSON_0000018492,female,60,non_salaried
PERSON_0000018493,male,60,job_type3
PERSON_0000018494,male,40,salaried
PERSON_0000018495,female,60,job_type5
PERSON_0000018496,female,60,job_type3
PERSON_0000018497,male,30,salaried
PERSON_0000018498,male,30,job_type4
PERSON_0000018499,female,60,job_type4
PERSON_0000018500,female,20,job_type3
PERSON_0000018501,male,60,salaried
PERSON_0000018502,female,60,salaried
PERSON_0000018503,male,30,job_type4
PERSON_0000018504,male,60,job_type4
PERSON_0000018505,female,40,job_type3
PERSON_0000018506,female,60,job_type4
PERSON_0000018507,male,60,job_type3
PERSON_0000018508,male,20,salaried
PERSON_0000018509,male,40,job_type4
PERSON_0000018510,female,60,non_salaried
PERSON_0000018511,female,60,non_salaried
PERSON_0000018512,female,60,job_type4
PERSON_0000018513,female,20,job_type4
PERSON_0000018514,male,30,salaried
PERSON_0000018515,female,30,job_type3
PERSON_0000018516,female,30,job_type5
PERSON_0000018517,male,30,job_type5
PERSON_0000018518,male,60,job_type5
PERSON_0000018519,female,30,non_salaried
PERSON_0000018520,female,30,non_salaried
PERSON_0000018521,female,30,salaried
PERSON_0000018522,male,40,job_type4
PERSON_0000018523,female,40,non_salaried
PERSON_0000018524,male,60,job_type4
PERSON_0000018525,male,40,job_type3
PERSON_0000018526,male,30,job_type3
PERSON_0000018527,female,20,job_type4
PERSON_0000018528,male,40,job_type4
PERSON_0000018529,female,60,salaried
PERSON_0000018530,female,20,job_type5
PERSON_0000018531,male,40,job_type3
PERSON_0000018532,female,40,salaried
PERSON_0000018533,male,30,non_salaried
PERSON_0000018534,female,30,salaried
PERSON_0000018535,male,40,job_type3
PERSON_0000018536,male,30,non_salaried
PERSON_0000018537,male,40,job_type5
PERSON_0000018538,female,20,job_type5
PERSON_0000018539,female,40,job_type5
PERSON_0000018540,male,40,job_type3
PERSON_0000018541,male,60,job_type3
PERSON_0000018542,male,60,job_type4
PERSON_0000018543,male,60,salaried
PERSON_0000018544,male,60,non_salaried
PERSON_0000018545,male,30,job_type5
PERSON_0000018546,male,60,non_salaried
PERSON_0000018547,male,30,non_salaried
PERSON_0000018548,female,30,job_type5
PERSON_0000018549,male,60,job_type5
PERSON_0000018550,female,20,job_type3
PERSON_0000018551,male,20,job_type5
PERSON_0000018552,male,20,job_type5
PERSON_0000018553,female,20,job_type3
PERSON_0000018554,male,30,job_type5
PERSON_0000018555,male,30,job_type5
PERSON_0000018556,female,60,job_type5
PERSON_0000018557,male,30,salaried
PERSON_0000018558,female,60,job_type3
PERSON_0000018559,female,20,salaried
PERSON_0000018560,female,40,non_salaried
PERSON_0000018561,male,20,salaried
PERSON_0000018562,female,60,job_type3
PERSON_0000018563,male,60,salaried
PERSON_0000018564,female,30,job_type5
PERSON_0000018565,female,60,job_type3
PERSON_0000018566,female,40,job_type3
PERSON_0000018567,male,60,job_type5
PERSON_0000018568,female,20,job_type5
PERSON_0000018569,male,30,job_type4
PERSON_0000018570,female,30,job_type4
PERSON_0000018571,male,30,salaried
PERSON_0000018572,male,60,job_type4
PERSON_0000018573,male,30,salaried
PERSON_0000018574,male,60,non_salaried
PERSON_0000018575,male,40,job_type5
PERSON_0000018576,female,20,job_type4
PERSON_0000018577,female,60,non_salaried
PERSON_0000018578,male,20,non_salaried
PERSON_0000018579,male,20,non_salaried
PERSON_0000018580,male,30,non_salaried
PERSON_0000018581,male,60,non_salaried
PERSON_0000018582,male,30,job_type5
PERSON_0000018583,male,30,salaried
PERSON_0000018584,female,60,job_type5
PERSON_0000018585,female,40,job_type5
PERSON_0000018586,male,40,job_type4
PERSON_0000018587,female,20,non_salaried
PERSON_0000018588,male,40,job_type4
PERSON_0000018589,male,20,salaried
PERSON_0000018590,female,40,salaried
PERSON_0000018591,female,40,non_salaried
PERSON_0000018592,female,20,job_type5
PERSON_0000018593,male,40,job_type4
PERSON_0000018594,male,40,non_salaried
PERSON_0000018595,male,30,job_type3
PERSON_0000018596,male,30,job_type3
PERSON_0000018597,female,30,job_type5
PERSON_0000018598,female,20,job_type4
PERSON_0000018599,male,60,job_type5
PERSON_0000018600,female,40,salaried
PERSON_0000018601,male,20,job_type3
PERSON_0000018602,male,20,job_type4
PERSON_0000018603,male,30,job_type3
PERSON_0000018604,female,30,job_type4
PERSON_0000018605,female,30,job_type4
PERSON_0000018606,female,60,non_salaried
PERSON_0000018607,male,40,non_salaried
PERSON_0000018608,female,20,salaried
PERSON_0000018609,male,30,job_type4
PERSON_0000018610,female,60,job_type5
PERSON_0000018611,male,30,non_salaried
PERSON_0000018612,male,40,non_salaried
PERSON_0000018613,female,30,salaried
PERSON_0000018614,male,20,job_type3
PERSON_0000018615,male,40,non_salaried
PERSON_0000018616,female,60,job_type4
PERSON_0000018617,male,20,non_salaried
PERSON_0000018618,female,20,salaried
PERSON_0000018619,male,30,salaried
PERSON_0000018620,male,20,job_type5
PERSON_0000018621,female,60,job_type3
PERSON_0000018622,male,30,job_type3
PERSON_0000018623,male,30,job_type5
PERSON_0000018624,female,40,job_type5
PERSON_0000018625,male,20,job_type3
PERSON_0000018626,female,20,salaried
PERSON_0000018627,male,60,job_type4
PERSON_0000018628,male,40,job_type4
PERSON_0000018629,female,40,salaried
PERSON_0000018630,male,60,salaried
PERSON_0000018631,male,30,job_type3
PERSON_0000018632,male,40,job_type3
PERSON_0000018633,male,60,job_type5
PERSON_0000018634,male,40,salaried
PERSON_0000018635,male,40,job_type3
PERSON_0000018636,female,60,non_salaried
PERSON_0000018637,female,40,salaried
PERSON_0000018638,male,60,salaried
PERSON_0000018639,male,20,job_type5
PERSON_0000018640,male,20,job_type3
PERSON_0000018641,female,60,salaried
PERSON_0000018642,female,60,job_type5
PERSON_0000018643,female,30,job_type3
PERSON_0000018644,female,60,non_salaried
PERSON_0000018645,female,60,non_salaried
PERSON_0000018646,male,60,salaried
PERSON_0000018647,male,60,job_type5
PERSON_0000018648,male,40,non_salaried
PERSON_0000018649,female,60,job_type4
PERSON_0000018650,female,60,job_type4
PERSON_0000018651,male,40,job_type5
PERSON_0000018652,male,60,job_type3
PERSON_0000018653,male,60,job_type3
PERSON_0000018654,female,60,job_type3
PERSON_0000018655,male,40,salaried
PERSON_0000018656,male,60,non_salaried
PERSON_0000018657,female,30,job_type4
PERSON_0000018658,female,20,salaried
PERSON_0000018659,male,20,non_salaried
PERSON_0000018660,male,30,job_type4
PERSON_0000018661,female,30,job_type4
PERSON_0000018662,male,30,job_type4
PERSON_0000018663,male,40,job_type5
PERSON_0000018664,male,60,job_type4
PERSON_0000018665,male,20,non_salaried
PERSON_0000018666,female,20,non_salaried
PERSON_0000018667,male,20,job_type4
PERSON_0000018668,male,30,non_salaried
PERSON_0000018669,female,20,non_salaried
PERSON_0000018670,female,60,job_type5
PERSON_0000018671,male,20,job_type4
PERSON_0000018672,male,20,job_type5
PERSON_0000018673,male,20,job_type3
PERSON_0000018674,male,60,job_type5
PERSON_0000018675,male,60,non_salaried
PERSON_0000018676,male,60,job_type3
PERSON_0000018677,male,20,job_type4
PERSON_0000018678,male,40,job_type4
PERSON_0000018679,female,40,job_type5
PERSON_0000018680,male,60,salaried
PERSON_0000018681,female,30,job_type4
PERSON_0000018682,male,60,job_type3
PERSON_0000018683,male,40,job_type3
PERSON_0000018684,male,30,salaried
PERSON_0000018685,female,30,job_type5
PERSON_0000018686,male,40,job_type5
PERSON_0000018687,female,30,job_type5
PERSON_0000018688,male,30,job_type4
PERSON_0000018689,female,60,job_type3
PERSON_0000018690,male,30,job_type3
PERSON_0000018691,male,30,non_salaried
PERSON_0000018692,male,40,job_type4
PERSON_0000018693,male,30,job_type5
PERSON_0000018694,male,20,job_type3
PERSON_0000018695,male,30,non_salaried
PERSON_0000018696,male,30,job_type3
PERSON_0000018697,male,20,salaried
PERSON_0000018698,female,40,job_type4
PERSON_0000018699,male,40,job_type4
PERSON_0000018700,male,30,salaried
PERSON_0000018701,male,60,salaried
PERSON_0000018702,male,60,job_type4
PERSON_0000018703,male,60,job_type4
PERSON_0000018704,male,30,job_type4
PERSON_0000018705,male,60,job_type5
PERSON_0000018706,female,30,job_type3
PERSON_0000018707,female,40,job_type3
PERSON_0000018708,female,20,salaried
PERSON_0000018709,male,40,non_salaried
PERSON_0000018710,male,30,job_type5
PERSON_0000018711,male,30,salaried
PERSON_0000018712,female,60,job_type5
PERSON_0000018713,male,20,non_salaried
PERSON_0000018714,female,60,salaried
PERSON_0000018715,female,30,non_salaried
PERSON_0000018716,male,20,non_salaried
PERSON_0000018717,female,30,job_type3
PERSON_0000018718,male,30,salaried
PERSON_0000018719,male,60,salaried
PERSON_0000018720,male,40,job_type5
PERSON_0000018721,female,60,job_type4
PERSON_0000018722,male,30,non_salaried
PERSON_0000018723,female,60,non_salaried
PERSON_0000018724,male,30,job_type5
PERSON_0000018725,female,30,job_type4
PERSON_0000018726,female,20,job_type4
PERSON_0000018727,female,40,non_salaried
PERSON_0000018728,male,60,job_type3
PERSON_0000018729,male,30,job_type4
PERSON_0000018730,female,60,salaried
PERSON_0000018731,male,40,job_type3
PERSON_0000018732,male,30,job_type4
PERSON_0000018733,female,20,job_type4
PERSON_0000018734,female,30,non_salaried
PERSON_0000018735,male,30,job_type4
PERSON_0000018736,male,30,non_salaried
PERSON_0000018737,female,20,job_type3
PERSON_0000018738,male,30,salaried
PERSON_0000018739,female,60,job_type3
PERSON_0000018740,male,20,job_type4
PERSON_0000018741,male,30,job_type3
PERSON_0000018742,male,20,job_type5
PERSON_0000018743,male,20,job_type3
PERSON_0000018744,female,60,job_type4
PERSON_0000018745,male,40,job_type3
PERSON_0000018746,female,20,non_salaried
PERSON_0000018747,male,60,salaried
PERSON_0000018748,female,60,job_type3
PERSON_0000018749,male,30,job_type4
PERSON_0000018750,female,60,non_salaried
PERSON_0000018751,male,60,job_type5
PERSON_0000018752,female,60,job_type5
PERSON_0000018753,male,20,job_type5
PERSON_0000018754,female,40,job_type5
PERSON_0000018755,male,40,job_type5
PERSON_0000018756,female,60,non_salaried
PERSON_0000018757,male,60,non_salaried
PERSON_0000018758,male,60,non_salaried
PERSON_0000018759,female,30,job_type3
PERSON_0000018760,female,60,job_type5
PERSON_0000018761,male,30,non_salaried
PERSON_0000018762,male,40,non_salaried
PERSON_0000018763,male,30,salaried
PERSON_0000018764,female,30,non_salaried
PERSON_0000018765,female,20,salaried
PERSON_0000018766,male,60,job_type4
PERSON_0000018767,male,60,non_salaried
PERSON_0000018768,female,30,job_type4
PERSON_0000018769,female,60,salaried
PERSON_0000018770,female,30,job_type5
PERSON_0000018771,male,30,job_type5
PERSON_0000018772,male,30,salaried
PERSON_0000018773,female,60,job_type3
PERSON_0000018774,male,30,salaried
PERSON_0000018775,female,30,job_type3
PERSON_0000018776,male,20,job_type5
PERSON_0000018777,male,20,job_type4
PERSON_0000018778,male,20,job_type5
PERSON_0000018779,male,60,salaried
PERSON_0000018780,female,20,non_salaried
PERSON_0000018781,male,20,job_type3
PERSON_0000018782,male,20,job_type4
PERSON_0000018783,female,60,job_type5
PERSON_0000018784,male,30,job_type3
PERSON_0000018785,female,60,job_type5
PERSON_0000018786,female,30,salaried
PERSON_0000018787,male,20,non_salaried
PERSON_0000018788,female,60,job_type3
PERSON_0000018789,male,60,job_type3
PERSON_0000018790,female,20,job_type5
PERSON_0000018791,male,30,non_salaried
PERSON_0000018792,female,30,salaried
PERSON_0000018793,female,60,job_type5
PERSON_0000018794,female,60,job_type4
PERSON_0000018795,male,30,salaried
PERSON_0000018796,male,30,job_type5
PERSON_0000018797,female,40,non_salaried
PERSON_0000018798,male,30,job_type5
PERSON_0000018799,male,20,non_salaried
PERSON_0000018800,female,20,job_type5
PERSON_0000018801,male,40,job_type4
PERSON_0000018802,male,30,job_type5
PERSON_0000018803,female,30,salaried
PERSON_0000018804,male,40,non_salaried
PERSON_0000018805,male,20,salaried
PERSON_0000018806,female,60,job_type3
PERSON_0000018807,male,40,job_type4
PERSON_0000018808,female,60,job_type5
PERSON_0000018809,male,60,salaried
PERSON_0000018810,male,30,job_type5
PERSON_0000018811,male,60,job_type3
PERSON_0000018812,male,40,job_type5
PERSON_0000018813,male,30,job_type4
PERSON_0000018814,female,60,non_salaried
PERSON_0000018815,female,30,job_type5
PERSON_0000018816,female,40,job_type4
PERSON_0000018817,male,20,job_type4
PERSON_0000018818,female,60,job_type3
PERSON_0000018819,male,30,job_type5
PERSON_0000018820,male,40,job_type5
PERSON_0000018821,male,30,non_salaried
PERSON_0000018822,male,30,job_type4
PERSON_0000018823,female,60,job_type5
PERSON_0000018824,female,20,job_type4
PERSON_0000018825,male,40,job_type5
PERSON_0000018826,male,30,job_type4
PERSON_0000018827,male,30,salaried
PERSON_0000018828,male,20,salaried
PERSON_0000018829,female,30,non_salaried
PERSON_0000018830,male,60,job_type4
PERSON_0000018831,female,60,salaried
PERSON_0000018832,male,60,job_type3
PERSON_0000018833,male,60,job_type5
PERSON_0000018834,female,40,salaried
PERSON_0000018835,male,30,job_type4
PERSON_0000018836,male,30,job_type4
PERSON_0000018837,male,40,salaried
PERSON_0000018838,male,20,job_type4
PERSON_0000018839,male,40,job_type5
PERSON_0000018840,male,60,job_type4
PERSON_0000018841,male,30,salaried
PERSON_0000018842,male,30,job_type5
PERSON_0000018843,male,30,job_type4
PERSON_0000018844,female,60,job_type5
PERSON_0000018845,female,30,salaried
PERSON_0000018846,female,60,salaried
PERSON_0000018847,female,30,job_type4
PERSON_0000018848,male,40,non_salaried
PERSON_0000018849,male,60,salaried
PERSON_0000018850,male,20,job_type4
PERSON_0000018851,female,30,non_salaried
PERSON_0000018852,female,60,non_salaried
PERSON_0000018853,female,60,job_type4
PERSON_0000018854,male,60,job_type5
PERSON_0000018855,male,60,job_type3
PERSON_0000018856,male,60,job_type4
PERSON_0000018857,male,40,salaried
PERSON_0000018858,female,60,non_salaried
PERSON_0000018859,male,60,salaried
